Zipcode,Name,Population,Median Age,Household Income,Per Capita Income,Poverty Count,Poverty Rate,average rent
91748,ZCTA5 91748,46565.0,41.2,61740.0,26068.0,5773.0,12.397723612155053,1348.0
91750,ZCTA5 91750,34156.0,42.6,78375.0,35953.0,2681.0,7.849279775149315,1309.0
91752,ZCTA5 91752,29801.0,34.5,64960.0,23231.0,3413.0,11.452635817590014,1107.0
91754,ZCTA5 91754,33514.0,43.2,58833.0,28236.0,5115.0,15.262278450796682,1143.0
91755,ZCTA5 91755,27487.0,44.6,48350.0,24204.0,4948.0,18.001236948375595,1181.0
91759,ZCTA5 91759,417.0,50.5,56250.0,38366.0,9.0,2.158273381294964,1163.0
91761,ZCTA5 91761,59933.0,32.5,65154.0,21538.0,7817.0,13.042897902657968,1207.0
91762,ZCTA5 91762,58223.0,32.5,50309.0,18560.0,10463.0,17.970561461965204,1092.0
91763,ZCTA5 91763,37786.0,32.4,50573.0,18379.0,6698.0,17.726141957338697,1053.0
91764,ZCTA5 91764,54303.0,30.9,50728.0,18807.0,10805.0,19.897611550006445,1221.0
91765,ZCTA5 91765,47493.0,42.1,90690.0,34894.0,2772.0,5.836649611521698,1744.0
91766,ZCTA5 91766,72100.0,30.1,50412.0,17054.0,14934.0,20.712898751733704,1108.0
91767,ZCTA5 91767,49483.0,33.0,52184.0,19883.0,10051.0,20.312026352484693,1061.0
91768,ZCTA5 91768,36365.0,27.6,46964.0,15613.0,7949.0,21.85893029011412,998.0
91770,ZCTA5 91770,63552.0,41.4,46862.0,18355.0,12268.0,19.30387713997986,1129.0
91773,ZCTA5 91773,34222.0,41.6,78799.0,35217.0,2559.0,7.477645958739992,1413.0
91775,ZCTA5 91775,25389.0,43.4,79637.0,34581.0,2055.0,8.094056481153256,1241.0
91776,ZCTA5 91776,37843.0,41.5,49443.0,21295.0,5730.0,15.141505694580239,1181.0
91780,ZCTA5 91780,35674.0,42.4,62461.0,26540.0,4180.0,11.717217020799461,1201.0
91784,ZCTA5 91784,25999.0,46.7,102209.0,45419.0,1184.0,4.5540213085118655,1961.0
91786,ZCTA5 91786,52951.0,34.7,51651.0,24184.0,10658.0,20.128042907593812,1137.0
91789,ZCTA5 91789,43973.0,43.5,93231.0,35137.0,3121.0,7.097537125054011,1912.0
91790,ZCTA5 91790,46374.0,36.6,72746.0,23366.0,4389.0,9.464355026523483,1256.0
91791,ZCTA5 91791,33484.0,38.5,73917.0,28614.0,2948.0,8.804204993429698,1322.0
91792,ZCTA5 91792,29493.0,36.8,67843.0,25115.0,3957.0,13.41674295595565,1407.0
91801,ZCTA5 91801,55265.0,40.4,51867.0,26001.0,9210.0,16.665158780421606,1179.0
91803,ZCTA5 91803,29502.0,42.2,57380.0,25731.0,3762.0,12.751677852348994,1130.0
91901,ZCTA5 91901,18586.0,43.5,81603.0,35439.0,1563.0,8.409555579468417,1193.0
91902,ZCTA5 91902,19429.0,40.9,90184.0,36578.0,1642.0,8.45128416284935,1486.0
91905,ZCTA5 91905,1539.0,49.3,31051.0,16779.0,286.0,18.583495776478234,641.0
91906,ZCTA5 91906,3565.0,38.8,49000.0,21464.0,693.0,19.43899018232819,760.0
91910,ZCTA5 91910,76027.0,36.7,55492.0,24986.0,12025.0,15.816749312744157,1144.0
91911,ZCTA5 91911,84241.0,33.4,51383.0,19750.0,12752.0,15.137522109186738,1190.0
91913,ZCTA5 91913,47494.0,32.8,83693.0,28004.0,4166.0,8.771634311702531,1738.0
91914,ZCTA5 91914,16865.0,36.5,124578.0,38646.0,698.0,4.1387488882300625,1990.0
91915,ZCTA5 91915,30679.0,32.2,104170.0,30396.0,1937.0,6.313765116203266,1928.0
91916,ZCTA5 91916,1542.0,50.1,84076.0,36723.0,191.0,12.38651102464332,711.0
91917,ZCTA5 91917,937.0,43.6,76065.0,16582.0,360.0,38.4204909284952,-666666666.0
91931,ZCTA5 91931,474.0,21.0,24083.0,10659.0,201.0,42.40506329113924,-666666666.0
91932,ZCTA5 91932,26801.0,32.3,48010.0,21530.0,5087.0,18.980635050930935,1158.0
91934,ZCTA5 91934,274.0,68.9,25354.0,17152.0,58.0,21.16788321167883,-666666666.0
91935,ZCTA5 91935,8347.0,47.4,100976.0,41093.0,617.0,7.391877321193243,-666666666.0
91941,ZCTA5 91941,33077.0,39.5,71197.0,36187.0,3741.0,11.309973697735586,1226.0
91942,ZCTA5 91942,39795.0,37.4,55753.0,31258.0,4622.0,11.614524437743436,1255.0
91945,ZCTA5 91945,26673.0,37.1,59025.0,23147.0,3557.0,13.335582799085218,1100.0
91948,ZCTA5 91948,13.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0
91950,ZCTA5 91950,62078.0,32.6,41867.0,17857.0,13968.0,22.50072489448758,965.0
91962,ZCTA5 91962,2190.0,44.0,100302.0,36485.0,195.0,8.904109589041095,958.0
91963,ZCTA5 91963,988.0,41.8,42563.0,19482.0,207.0,20.951417004048583,828.0
91977,ZCTA5 91977,62065.0,34.2,58937.0,23456.0,9083.0,14.634657214210907,1160.0
91978,ZCTA5 91978,9804.0,34.2,61508.0,26131.0,1170.0,11.93390452876377,1467.0
91980,ZCTA5 91980,595.0,31.3,-666666666.0,27548.0,79.0,13.277310924369749,-666666666.0
92003,ZCTA5 92003,4905.0,48.8,71128.0,40403.0,330.0,6.72782874617737,1302.0
92004,ZCTA5 92004,2520.0,56.3,33487.0,21115.0,304.0,12.063492063492063,634.0
92007,ZCTA5 92007,11929.0,39.9,98264.0,52886.0,725.0,6.077625953558555,1844.0
92008,ZCTA5 92008,26968.0,42.3,77802.0,44858.0,1938.0,7.186294867991694,1529.0
92009,ZCTA5 92009,44330.0,43.1,112189.0,54571.0,2618.0,5.905707196029777,1809.0
92010,ZCTA5 92010,15551.0,38.4,97770.0,43400.0,1479.0,9.51064240241785,1982.0
92011,ZCTA5 92011,24899.0,43.1,105049.0,49086.0,2577.0,10.349813245511868,1859.0
92014,ZCTA5 92014,13665.0,50.4,120882.0,85734.0,681.0,4.983534577387486,1973.0
92019,ZCTA5 92019,43200.0,41.8,74400.0,32531.0,5813.0,13.456018518518519,1340.0
92020,ZCTA5 92020,58554.0,34.9,50617.0,24334.0,12937.0,22.094135328073232,1079.0
92021,ZCTA5 92021,69552.0,35.2,48569.0,22658.0,14341.0,20.619105129974695,1099.0
92024,ZCTA5 92024,50246.0,42.5,101096.0,52793.0,3832.0,7.626477729570513,1684.0
92025,ZCTA5 92025,53742.0,31.7,50774.0,22497.0,11410.0,21.23106694949946,1121.0
92026,ZCTA5 92026,49327.0,38.6,59539.0,27738.0,7653.0,15.514829606503538,1223.0
92027,ZCTA5 92027,56899.0,33.3,56250.0,22388.0,7862.0,13.817466036309952,1119.0
92028,ZCTA5 92028,48468.0,39.6,60196.0,29984.0,7567.0,15.612362796071634,992.0
92029,ZCTA5 92029,18758.0,44.2,86250.0,40799.0,1497.0,7.980594946156307,1370.0
92036,ZCTA5 92036,2700.0,54.3,45156.0,23575.0,432.0,16.0,624.0
92037,ZCTA5 92037,38659.0,43.3,102297.0,72795.0,3961.0,10.245997051139451,1735.0
92040,ZCTA5 92040,43191.0,37.6,66960.0,29045.0,4569.0,10.578592762381051,1120.0
92054,ZCTA5 92054,42523.0,34.0,53519.0,29201.0,5545.0,13.040001881334806,1215.0
92055,ZCTA5 92055,12926.0,21.9,-666666666.0,22561.0,172.0,1.3306514002785084,-666666666.0
92056,ZCTA5 92056,53920.0,40.2,63109.0,30249.0,6345.0,11.767433234421365,1483.0
92057,ZCTA5 92057,57125.0,36.8,63473.0,28146.0,7687.0,13.456455142231947,1502.0
92058,ZCTA5 92058,46463.0,25.0,43855.0,19102.0,5984.0,12.879065062522868,1658.0
92059,ZCTA5 92059,1177.0,29.2,66288.0,34941.0,256.0,21.75021240441801,650.0
92060,ZCTA5 92060,79.0,65.1,-666666666.0,33239.0,19.0,24.050632911392405,-666666666.0
92061,ZCTA5 92061,2046.0,29.9,52500.0,30860.0,418.0,20.43010752688172,1247.0
92064,ZCTA5 92064,49763.0,40.4,98942.0,41407.0,2908.0,5.843699133894661,1422.0
92065,ZCTA5 92065,37633.0,40.9,79169.0,32076.0,2930.0,7.785719979804958,1175.0
92066,ZCTA5 92066,530.0,35.0,51023.0,18079.0,138.0,26.037735849056602,958.0
92067,ZCTA5 92067,9127.0,50.3,133355.0,67233.0,966.0,10.58398159307549,1579.0
92069,ZCTA5 92069,48682.0,33.5,59770.0,22981.0,7567.0,15.543732796516165,1208.0
92070,ZCTA5 92070,1034.0,43.7,43447.0,22364.0,187.0,18.085106382978722,540.0
92071,ZCTA5 92071,56682.0,37.8,77712.0,31650.0,3810.0,6.721710595956388,1350.0
92075,ZCTA5 92075,12548.0,45.8,99688.0,61976.0,819.0,6.526936563595792,1837.0
92078,ZCTA5 92078,48009.0,37.3,65686.0,33006.0,6618.0,13.784915328375929,1483.0
92081,ZCTA5 92081,28976.0,34.8,60682.0,28615.0,4038.0,13.935670900055218,1455.0
92082,ZCTA5 92082,18722.0,41.6,76530.0,30328.0,2614.0,13.962183527400919,868.0
92083,ZCTA5 92083,37367.0,32.3,52123.0,20245.0,6314.0,16.89726229025611,1185.0
92084,ZCTA5 92084,50915.0,35.4,56501.0,25362.0,8527.0,16.747520377099086,1178.0
92086,ZCTA5 92086,1672.0,60.7,37083.0,26408.0,273.0,16.327751196172247,637.0
92091,ZCTA5 92091,1473.0,53.6,145705.0,77753.0,19.0,1.2898845892735913,2000.0
92101,ZCTA5 92101,36857.0,37.9,57209.0,53630.0,7574.0,20.549692053069972,1359.0
92102,ZCTA5 92102,44778.0,30.9,42464.0,20503.0,13080.0,29.210773147527803,1032.0
92103,ZCTA5 92103,33873.0,39.3,72200.0,53613.0,3213.0,9.485430874147552,1252.0
92104,ZCTA5 92104,45788.0,34.6,52029.0,35185.0,6958.0,15.196121254477156,1090.0
92105,ZCTA5 92105,72724.0,29.6,37908.0,15962.0,20186.0,27.756999064957924,961.0
92106,ZCTA5 92106,18864.0,37.3,83288.0,50098.0,1211.0,6.419635284139101,1728.0
92107,ZCTA5 92107,29292.0,35.7,73088.0,43288.0,2816.0,9.6135463607811,1351.0
92108,ZCTA5 92108,20899.0,31.8,65586.0,40685.0,3173.0,15.182544619359778,1773.0
92109,ZCTA5 92109,48430.0,30.9,71098.0,44739.0,7153.0,14.769770803221144,1425.0
92110,ZCTA5 92110,28508.0,32.8,61310.0,32007.0,3664.0,12.852532622421776,1318.0
92111,ZCTA5 92111,48380.0,36.3,60134.0,28565.0,6841.0,14.140140553947912,1266.0
92113,ZCTA5 92113,57887.0,26.1,31001.0,13457.0,19071.0,32.94522086133329,936.0
92114,ZCTA5 92114,69688.0,34.4,58036.0,20083.0,11306.0,16.22374009872575,1116.0
92115,ZCTA5 92115,64410.0,27.9,46994.0,22882.0,16512.0,25.635770843036795,1101.0
92116,ZCTA5 92116,32920.0,35.1,60362.0,40609.0,4057.0,12.323815309842042,1098.0
92117,ZCTA5 92117,54489.0,39.4,66297.0,33866.0,6006.0,11.022408192479215,1354.0
92118,ZCTA5 92118,23473.0,40.3,92413.0,53373.0,1219.0,5.193200698675073,2210.0
92119,ZCTA5 92119,23456.0,44.2,74507.0,37844.0,1665.0,7.098396998635743,1467.0
92120,ZCTA5 92120,28518.0,40.1,85275.0,43486.0,2561.0,8.98029314818711,1466.0
92121,ZCTA5 92121,4588.0,29.9,101906.0,47589.0,914.0,19.92153443766347,1753.0
92122,ZCTA5 92122,47314.0,30.3,73756.0,40358.0,10831.0,22.89174451536543,1756.0
92123,ZCTA5 92123,30202.0,33.2,72245.0,34198.0,2912.0,9.64174557976293,1694.0
92124,ZCTA5 92124,31061.0,31.3,82037.0,37133.0,2218.0,7.140787482695341,1996.0
92126,ZCTA5 92126,80685.0,33.9,90006.0,32843.0,5982.0,7.414017475367169,1670.0
92127,ZCTA5 92127,43588.0,37.0,117150.0,52294.0,1861.0,4.2695237221253555,1685.0
92128,ZCTA5 92128,49522.0,43.3,96026.0,45714.0,2363.0,4.771616655223941,1725.0
92129,ZCTA5 92129,55780.0,38.1,115260.0,42487.0,3040.0,5.449982072427393,1642.0
92130,ZCTA5 92130,51757.0,38.3,136855.0,63980.0,2897.0,5.597310508723457,2155.0
92131,ZCTA5 92131,34425.0,39.0,120584.0,50721.0,1320.0,3.8344226579520697,1968.0
92132,ZCTA5 92132,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
92134,ZCTA5 92134,216.0,23.1,-666666666.0,25644.0,0.0,0.0,-666666666.0
92135,ZCTA5 92135,851.0,21.8,-666666666.0,22285.0,0.0,0.0,-666666666.0
92139,ZCTA5 92139,36720.0,34.2,57442.0,20600.0,4977.0,13.553921568627452,1328.0
92140,ZCTA5 92140,3112.0,20.1,-666666666.0,17969.0,0.0,0.0,-666666666.0
92145,ZCTA5 92145,2096.0,35.9,202563.0,69866.0,34.0,1.6221374045801527,1100.0
92147,ZCTA5 92147,569.0,22.0,-666666666.0,17986.0,0.0,0.0,-666666666.0
92154,ZCTA5 92154,88016.0,33.5,61618.0,19129.0,11993.0,13.625931648791129,1304.0
92155,ZCTA5 92155,528.0,22.6,-666666666.0,23548.0,0.0,0.0,-666666666.0
92173,ZCTA5 92173,32416.0,29.8,37166.0,12757.0,8882.0,27.40004935834156,964.0
92201,ZCTA5 92201,64436.0,34.0,42453.0,18717.0,14292.0,22.180147743497425,829.0
92203,ZCTA5 92203,29768.0,39.1,65947.0,32872.0,3238.0,10.877452297769416,1131.0
92210,ZCTA5 92210,4987.0,68.7,96201.0,93305.0,239.0,4.792460397032284,670.0
92211,ZCTA5 92211,24623.0,64.3,58274.0,45711.0,2096.0,8.512366486618202,1168.0
92220,ZCTA5 92220,33101.0,40.1,40907.0,20007.0,7458.0,22.53104135826712,824.0
92222,ZCTA5 92222,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
92223,ZCTA5 92223,49804.0,35.8,65766.0,26327.0,5899.0,11.844430166251707,949.0
92225,ZCTA5 92225,22242.0,38.3,39314.0,15094.0,3837.0,17.251146479633128,548.0
92227,ZCTA5 92227,27120.0,32.0,41611.0,17079.0,7487.0,27.60693215339233,611.0
92230,ZCTA5 92230,4088.0,26.4,34018.0,10308.0,1310.0,32.04500978473581,838.0
92231,ZCTA5 92231,40070.0,32.6,34379.0,13342.0,10421.0,26.00698777140005,679.0
92233,ZCTA5 92233,7770.0,32.2,35208.0,7026.0,1188.0,15.28957528957529,569.0
92234,ZCTA5 92234,53253.0,37.1,41743.0,20508.0,11581.0,21.747131616998104,957.0
92236,ZCTA5 92236,44124.0,28.7,36300.0,12833.0,13186.0,29.88396337594053,725.0
92239,ZCTA5 92239,196.0,45.5,57768.0,19513.0,56.0,28.571428571428573,-666666666.0
92240,ZCTA5 92240,35684.0,33.2,35393.0,15425.0,11362.0,31.84060082950342,773.0
92241,ZCTA5 92241,9212.0,50.9,32629.0,19567.0,2228.0,24.185844550586193,537.0
92242,ZCTA5 92242,1332.0,61.1,29911.0,23485.0,242.0,18.16816816816817,442.0
92243,ZCTA5 92243,49425.0,33.2,42476.0,18205.0,11666.0,23.603439554881135,635.0
92249,ZCTA5 92249,7960.0,24.7,52886.0,13837.0,1095.0,13.756281407035177,647.0
92250,ZCTA5 92250,8645.0,34.9,36500.0,17541.0,2467.0,28.536726431463272,566.0
92251,ZCTA5 92251,22496.0,31.6,82901.0,21647.0,1001.0,4.449679943100996,978.0
92252,ZCTA5 92252,8874.0,41.6,35449.0,21860.0,2371.0,26.718503493351363,724.0
92253,ZCTA5 92253,39435.0,45.9,72203.0,41646.0,4006.0,10.158488652212501,1243.0
92254,ZCTA5 92254,12491.0,25.9,27492.0,8995.0,4757.0,38.08342006244496,550.0
92256,ZCTA5 92256,3105.0,49.7,35405.0,24984.0,499.0,16.07085346215781,644.0
92257,ZCTA5 92257,1770.0,59.8,18299.0,14945.0,637.0,35.98870056497175,337.0
92258,ZCTA5 92258,435.0,53.6,-666666666.0,14163.0,118.0,27.126436781609197,-666666666.0
92259,ZCTA5 92259,197.0,50.7,31136.0,15993.0,72.0,36.54822335025381,-666666666.0
92260,ZCTA5 92260,33834.0,49.1,51426.0,35724.0,4811.0,14.219424247798074,999.0
92262,ZCTA5 92262,27561.0,50.7,46162.0,34290.0,5588.0,20.275026305286456,839.0
92264,ZCTA5 92264,19778.0,58.4,45166.0,41998.0,3680.0,18.606532510870665,895.0
92266,ZCTA5 92266,97.0,70.3,25119.0,28656.0,0.0,0.0,-666666666.0
92267,ZCTA5 92267,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
92268,ZCTA5 92268,505.0,60.1,37875.0,33822.0,80.0,15.841584158415841,-666666666.0
92270,ZCTA5 92270,17876.0,65.8,66083.0,62760.0,1797.0,10.052584470798836,1101.0
92273,ZCTA5 92273,1661.0,27.7,25000.0,10279.0,737.0,44.370860927152314,582.0
92274,ZCTA5 92274,19326.0,26.9,28960.0,11745.0,7583.0,39.23729690572286,579.0
92275,ZCTA5 92275,2174.0,36.5,30750.0,13423.0,524.0,24.103035878564857,690.0
92276,ZCTA5 92276,7803.0,45.9,43308.0,19703.0,1045.0,13.392285018582596,896.0
92277,ZCTA5 92277,24028.0,26.8,37613.0,19362.0,5604.0,23.32279007824205,803.0
92278,ZCTA5 92278,4162.0,22.0,65547.0,22786.0,17.0,0.40845747236905333,1295.0
92280,ZCTA5 92280,16.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0
92281,ZCTA5 92281,2249.0,28.4,33380.0,13322.0,804.0,35.749221876389505,522.0
92282,ZCTA5 92282,1233.0,42.5,35417.0,19255.0,424.0,34.38767234387672,1074.0
92283,ZCTA5 92283,2287.0,36.8,29514.0,15810.0,704.0,30.782684739833844,361.0
92284,ZCTA5 92284,25850.0,42.2,40333.0,22111.0,5393.0,20.862669245647968,774.0
92285,ZCTA5 92285,2556.0,51.2,30963.0,17358.0,914.0,35.75899843505477,683.0
92301,ZCTA5 92301,32801.0,27.1,29715.0,10397.0,12804.0,39.03539526233956,791.0
92304,ZCTA5 92304,21.0,-666666666.0,-666666666.0,,7.0,33.333333333333336,-666666666.0
92305,ZCTA5 92305,519.0,52.5,38095.0,28287.0,67.0,12.909441233140655,1073.0
92307,ZCTA5 92307,38583.0,34.7,55044.0,26969.0,7425.0,19.244226731980405,794.0
92308,ZCTA5 92308,40285.0,40.0,42389.0,20803.0,8225.0,20.417028670721113,802.0
92309,ZCTA5 92309,742.0,26.5,37609.0,15439.0,165.0,22.237196765498652,519.0
92310,ZCTA5 92310,9337.0,22.0,49279.0,17884.0,815.0,8.728713719610154,1207.0
92311,ZCTA5 92311,33962.0,30.0,42138.0,17985.0,11391.0,33.54042753665862,621.0
92313,ZCTA5 92313,12432.0,37.9,64305.0,28187.0,1105.0,8.888352638352638,1159.0
92314,ZCTA5 92314,11997.0,43.3,50916.0,24811.0,2247.0,18.72968242060515,842.0
92315,ZCTA5 92315,5282.0,44.7,47095.0,31627.0,951.0,18.004543733434303,800.0
92316,ZCTA5 92316,30231.0,31.3,50310.0,15830.0,5146.0,17.0222619165757,991.0
92320,ZCTA5 92320,8364.0,49.8,45928.0,26369.0,1361.0,16.272118603538978,890.0
92321,ZCTA5 92321,1214.0,42.9,70272.0,29411.0,189.0,15.56836902800659,917.0
92322,ZCTA5 92322,696.0,51.8,35500.0,21311.0,117.0,16.810344827586206,836.0
92324,ZCTA5 92324,58854.0,30.0,45325.0,17970.0,11296.0,19.19325789241173,899.0
92325,ZCTA5 92325,8019.0,47.0,50518.0,28809.0,1180.0,14.715051752088788,701.0
92327,ZCTA5 92327,544.0,55.1,35694.0,19116.0,159.0,29.227941176470587,755.0
92328,ZCTA5 92328,292.0,44.5,31250.0,27107.0,55.0,18.835616438356166,192.0
92332,ZCTA5 92332,3.0,-666666666.0,-666666666.0,,0.0,0.0,-666666666.0
92333,ZCTA5 92333,217.0,67.1,27222.0,44024.0,6.0,2.7649769585253456,-666666666.0
92335,ZCTA5 92335,99079.0,28.8,43444.0,14355.0,22383.0,22.59106369664611,935.0
92336,ZCTA5 92336,92306.0,31.3,85027.0,24676.0,8875.0,9.614759603926071,1551.0
92337,ZCTA5 92337,39074.0,30.4,72655.0,21236.0,3803.0,9.732814659364283,1385.0
92338,ZCTA5 92338,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
92339,ZCTA5 92339,1171.0,43.3,62950.0,31733.0,57.0,4.867634500426986,930.0
92341,ZCTA5 92341,231.0,60.2,-666666666.0,20895.0,95.0,41.125541125541126,-666666666.0
92342,ZCTA5 92342,7058.0,38.8,70329.0,26143.0,1025.0,14.522527628223292,1061.0
92344,ZCTA5 92344,22259.0,32.8,72369.0,23657.0,2472.0,11.105620198571364,1171.0
92345,ZCTA5 92345,81094.0,31.4,43700.0,16812.0,21242.0,26.194293042641874,869.0
92346,ZCTA5 92346,60320.0,35.0,60265.0,24206.0,10028.0,16.624668435013263,858.0
92347,ZCTA5 92347,1372.0,27.2,49000.0,16527.0,198.0,14.431486880466473,-666666666.0
92352,ZCTA5 92352,6601.0,42.3,68229.0,34932.0,700.0,10.604453870625663,1147.0
92354,ZCTA5 92354,20963.0,36.0,57610.0,30904.0,3332.0,15.894671564184515,976.0
92356,ZCTA5 92356,5995.0,46.2,31821.0,17493.0,1711.0,28.540450375312762,568.0
92358,ZCTA5 92358,1069.0,52.1,49861.0,27490.0,134.0,12.535079513564078,961.0
92359,ZCTA5 92359,8710.0,36.1,54437.0,22880.0,807.0,9.265212399540758,793.0
92363,ZCTA5 92363,5356.0,41.6,33520.0,18018.0,1350.0,25.20537714712472,443.0
92364,ZCTA5 92364,0.0,-666666666.0,-666666666.0,-666666666.0,0.0,,-666666666.0
92365,ZCTA5 92365,2601.0,45.4,58031.0,20611.0,423.0,16.262975778546714,656.0
92368,ZCTA5 92368,937.0,39.6,33618.0,14772.0,286.0,30.522945570971185,664.0
92371,ZCTA5 92371,16721.0,39.3,50980.0,18976.0,2998.0,17.929549668082053,828.0
92372,ZCTA5 92372,5763.0,49.1,53306.0,25638.0,883.0,15.321880964775291,868.0
92373,ZCTA5 92373,35149.0,36.0,61947.0,36261.0,4800.0,13.656149534837407,1097.0
92374,ZCTA5 92374,41452.0,34.5,66035.0,26507.0,6597.0,15.914793013606099,1035.0
92376,ZCTA5 92376,85857.0,29.0,47479.0,15487.0,18537.0,21.590551731367274,938.0
92377,ZCTA5 92377,20370.0,31.8,74877.0,24061.0,1338.0,6.568483063328424,1656.0
92378,ZCTA5 92378,154.0,45.6,72596.0,26142.0,0.0,0.0,-666666666.0
92382,ZCTA5 92382,5006.0,42.1,61800.0,29651.0,599.0,11.965641230523373,924.0
92384,ZCTA5 92384,24.0,56.1,-666666666.0,34592.0,0.0,0.0,-666666666.0
92385,ZCTA5 92385,296.0,55.5,48864.0,33020.0,11.0,3.7162162162162162,673.0
92386,ZCTA5 92386,1992.0,47.6,29063.0,22192.0,289.0,14.508032128514056,736.0
92389,ZCTA5 92389,133.0,55.9,-666666666.0,14200.0,60.0,45.11278195488722,332.0
92391,ZCTA5 92391,3227.0,31.6,50492.0,21837.0,895.0,27.734738146885654,839.0
92392,ZCTA5 92392,57648.0,29.1,56385.0,18547.0,10388.0,18.01970580072162,1061.0
92394,ZCTA5 92394,36017.0,30.1,46267.0,13724.0,9332.0,25.90998695060666,984.0
92395,ZCTA5 92395,41384.0,31.7,40735.0,18482.0,11138.0,26.91378310458148,873.0
92397,ZCTA5 92397,4853.0,35.2,59184.0,29921.0,569.0,11.72470636719555,1011.0
92398,ZCTA5 92398,1588.0,36.5,39500.0,16731.0,511.0,32.178841309823675,439.0
92399,ZCTA5 92399,54335.0,38.0,56586.0,25868.0,9247.0,17.018496365142173,918.0
92401,ZCTA5 92401,1885.0,26.9,16607.0,9086.0,981.0,52.04244031830239,637.0
92404,ZCTA5 92404,58738.0,29.8,39500.0,15445.0,17996.0,30.63774728455174,809.0
92405,ZCTA5 92405,29897.0,28.6,37141.0,14481.0,9709.0,32.47483025052681,790.0
92407,ZCTA5 92407,64225.0,27.4,54057.0,17469.0,13360.0,20.801868431296224,989.0
92408,ZCTA5 92408,15788.0,28.5,33236.0,12052.0,5734.0,36.318723080820874,820.0
92410,ZCTA5 92410,48660.0,25.7,26168.0,9998.0,21982.0,45.17468146321414,758.0
92411,ZCTA5 92411,26437.0,27.0,34462.0,11604.0,8958.0,33.8843287816318,842.0
92501,ZCTA5 92501,21975.0,31.8,52041.0,21436.0,4402.0,20.031854379977247,866.0
92503,ZCTA5 92503,94029.0,32.1,58627.0,20527.0,14792.0,15.731316934137341,1057.0
92504,ZCTA5 92504,57004.0,34.4,58711.0,22749.0,7949.0,13.944635464177953,1035.0
92505,ZCTA5 92505,49705.0,31.6,59187.0,20592.0,7684.0,15.459209335076954,1135.0
92506,ZCTA5 92506,46172.0,39.8,81531.0,36538.0,6411.0,13.885038551503076,1108.0
92507,ZCTA5 92507,57347.0,25.6,42957.0,17764.0,15544.0,27.105166791636876,1019.0
92508,ZCTA5 92508,38360.0,32.9,101788.0,32264.0,2838.0,7.398331595411888,1624.0
92509,ZCTA5 92509,80480.0,30.6,60600.0,18767.0,15244.0,18.94135188866799,1020.0
92518,ZCTA5 92518,1145.0,53.7,69559.0,44262.0,157.0,13.7117903930131,1434.0
92530,ZCTA5 92530,54710.0,30.7,49578.0,18098.0,11029.0,20.159020288795467,993.0
92532,ZCTA5 92532,22248.0,31.0,82784.0,25999.0,2268.0,10.194174757281553,1593.0
92536,ZCTA5 92536,2811.0,44.8,51161.0,22312.0,490.0,17.431519032372822,739.0
92539,ZCTA5 92539,3775.0,48.7,35690.0,18908.0,598.0,15.841059602649006,681.0
92543,ZCTA5 92543,36962.0,33.8,28888.0,13939.0,11713.0,31.68930252691954,750.0
92544,ZCTA5 92544,47275.0,37.2,44841.0,20778.0,9464.0,20.019037546271814,846.0
92545,ZCTA5 92545,40732.0,41.9,43597.0,20812.0,7627.0,18.724835510164,993.0
92548,ZCTA5 92548,7577.0,35.9,38415.0,16078.0,1768.0,23.333773261185165,822.0
92549,ZCTA5 92549,2644.0,57.3,59500.0,32668.0,463.0,17.511346444780635,922.0
92551,ZCTA5 92551,33670.0,28.5,52444.0,16080.0,6841.0,20.31779031779032,1203.0
92553,ZCTA5 92553,74925.0,28.6,45402.0,15309.0,18696.0,24.952952952952952,1049.0
92555,ZCTA5 92555,42264.0,31.6,75114.0,23117.0,4410.0,10.434412265758091,1459.0
92557,ZCTA5 92557,51551.0,32.2,64257.0,22124.0,7510.0,14.56809761207348,1189.0
92561,ZCTA5 92561,1577.0,50.4,78565.0,40334.0,247.0,15.662650602409638,766.0
92562,ZCTA5 92562,64222.0,36.1,77207.0,31945.0,5644.0,8.788265703341533,1365.0
92563,ZCTA5 92563,60651.0,32.8,82686.0,27432.0,4605.0,7.592620072216452,1507.0
92567,ZCTA5 92567,10205.0,32.0,56447.0,18979.0,2488.0,24.380205781479667,952.0
92570,ZCTA5 92570,59324.0,30.2,46279.0,15617.0,16528.0,27.860562335648304,918.0
92571,ZCTA5 92571,54512.0,26.4,53204.0,14934.0,11807.0,21.659451130026415,1214.0
92582,ZCTA5 92582,16695.0,31.3,60170.0,19329.0,1909.0,11.434561245882001,1087.0
92583,ZCTA5 92583,32051.0,34.7,40790.0,18658.0,6823.0,21.28794733393654,792.0
92584,ZCTA5 92584,49317.0,32.6,79778.0,27029.0,3507.0,7.111138147089239,1545.0
92585,ZCTA5 92585,21714.0,32.0,62113.0,21867.0,3396.0,15.639679469466703,1222.0
92586,ZCTA5 92586,19351.0,60.5,34781.0,22925.0,2775.0,14.340344168260039,916.0
